$ /home/ubuntu/.local/share/ihp-eda/venv/bin/python /home/ubuntu/.local/share/ihp-eda/IHP-Open-PDK/ihp-sg13g2/libs.tech/klayout/tech/lvs/run_lvs.py --layout=/workspace/layout/blocks/out/driver_stage/probe2/esd_place/driver_dut.gds --netlist=/workspace/layout/blocks/out/driver_stage/probe2/esd_place/t.cdl --run_dir=/workspace/layout/blocks/out/driver_stage/probe2/esd_place/lvs --run_mode=deep --topcell=driver_dut --implicit_nets=sub,sub! --ignore_top_ports_mismatch --disable_tap_extraction
2026-08-20 16:34:55 +0000: Memory Usage (130304K) : Selected DISABLE_TAP_EXTRACTION option: true
2026-08-20 16:34:55 +0000: Memory Usage (130304K) : deep  mode is enabled.
2026-08-20 16:34:55 +0000: Memory Usage (130304K) : Applying implicit connections (case-sensitive, pattern supported) for nets: sub, sub!
2026-08-20 16:34:55 +0000: Memory Usage (131560K) : Netlist file: /workspace/layout/blocks/out/driver_stage/probe2/esd_place/t.cdl
2026-08-20 16:34:55 +0000: Memory Usage (131560K) : LVS extracted netlist at: /workspace/layout/blocks/out/driver_stage/probe2/esd_place/lvs/driver_dut_extracted.cir
2026-08-20 16:34:55 +0000: Memory Usage (131560K) : Applying SRAM integration support.
2026-08-20 16:34:55 +0000: Memory Usage (131560K) : Starting SG13G2 LVS runset
2026-08-20 16:34:55 +0000: Memory Usage (131560K) : Read in polygons from layers.
2026-08-20 16:34:55 +0000: Memory Usage (132712K) : activ_drw has 899 polygons
2026-08-20 16:34:55 +0000: Memory Usage (132712K) : activ_filler has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133056K) : activ has 899 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133568K) : activ_pin has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133568K) : activ_mask has 4 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133568K) : activ_nofill has 2 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133568K) : activ_OPC has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133568K) : activ_iOPC has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133568K) : activ_noqrc has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133568K) : biwind_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133568K) : biwind_OPC has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133568K) : gatpoly_drw has 140 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133568K) : gatpoly_filler has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133568K) : gatpoly has 140 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133568K) : gatpoly_pin has 119 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133568K) : gatpoly_nofill has 2 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133568K) : gatpoly_OPC has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133568K) : gatpoly_iOPC has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133568K) : gatpoly_noqrc has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133568K) : cont_drw has 14577 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133568K) : cont_OPC has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133568K) : nsd_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133696K) : nsd_block has 4 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133696K) : metal1_drw has 1566 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133696K) : metal1_filler has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133824K) : metal1_slit has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (133952K) : metal1 has 1566 polygons
2026-08-20 16:34:55 +0000: Memory Usage (134080K) : metal1_pin has 750 polygons
2026-08-20 16:34:55 +0000: Memory Usage (134080K) : metal1_mask has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (134208K) : metal1_nofill has 2 polygons
2026-08-20 16:34:55 +0000: Memory Usage (134336K) : metal1_text has 5 polygons
2026-08-20 16:34:55 +0000: Memory Usage (134336K) : metal1_OPC has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (134464K) : metal1_noqrc has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (134464K) : metal1_res has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (134464K) : metal1_iprobe has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (134592K) : metal1_diffprb has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (134592K) : passiv_drw has 2 polygons
2026-08-20 16:34:55 +0000: Memory Usage (134592K) : passiv_pin has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (134720K) : passiv_sbump has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (134720K) : passiv_pillar has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (134720K) : passiv_pdl has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (134848K) : metal2_drw has 588 polygons
2026-08-20 16:34:55 +0000: Memory Usage (134848K) : metal2_filler has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (134848K) : metal2_slit has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (134976K) : metal2 has 588 polygons
2026-08-20 16:34:55 +0000: Memory Usage (134976K) : metal2_pin has 10 polygons
2026-08-20 16:34:55 +0000: Memory Usage (134976K) : metal2_mask has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (134976K) : metal2_nofill has 2 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135104K) : metal2_text has 3 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135104K) : metal2_OPC has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135104K) : metal2_noqrc has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135104K) : metal2_res has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135232K) : metal2_iprobe has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135232K) : metal2_diffprb has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135232K) : baspoly_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135360K) : baspoly_pin has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135360K) : psd_drw has 515 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135360K) : nldb_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135360K) : digibnd_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135488K) : via1_drw has 7666 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135488K) : backmetal1_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135488K) : backmetal1_pin has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135488K) : backmetal1_mask has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135616K) : backmetal1_filler has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135616K) : backmetal1_nofill has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135616K) : backmetal1_slit has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135616K) : backmetal1_text has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135744K) : backmetal1_OPC has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135744K) : backmetal1_noqrc has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135744K) : backmetal1_res has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135744K) : backmetal1_iprobe has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135872K) : backmetal1_diffprb has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135872K) : backpassiv_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (135872K) : res_drw has 2 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136000K) : sram_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136000K) : trans_drw has 2 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136000K) : ind_drw has 2 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136000K) : ind_pin has 4 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136128K) : ind_text has 4 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136128K) : salblock_drw has 12 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136128K) : via2_drw has 852 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136256K) : metal3_drw has 78 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136256K) : metal3_filler has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136256K) : metal3_slit has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136256K) : metal3 has 78 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136256K) : metal3_pin has 2 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136256K) : metal3_mask has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136256K) : metal3_nofill has 2 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136256K) : metal3_text has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136256K) : metal3_OPC has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136256K) : metal3_noqrc has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136256K) : metal3_res has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136256K) : metal3_iprobe has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136256K) : metal3_diffprb has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136256K) : nwell_drw has 14 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136256K) : nwell_pin has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136256K) : nwell_text has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136384K) : nbulay_drw has 1 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136384K) : nbulay_pin has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136384K) : nbulay_block has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136384K) : emwind_drw has 4 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136384K) : emwind_OPC has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136384K) : deepco_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136512K) : mim_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136512K) : edgeseal_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136512K) : substrate_drw has 500 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136512K) : substrate_text has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136512K) : dfpad_drw has 2 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136512K) : dfpad_pillar has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136640K) : dfpad_sbump has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136640K) : thickgateox_drw has 1 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136640K) : pldb_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136640K) : pwell_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136640K) : pwell_pin has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136768K) : pwell_block has 2 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136768K) : ic_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136768K) : via3_drw has 1046 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136768K) : metal4_drw has 31 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136768K) : metal4_filler has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136768K) : metal4_slit has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136896K) : metal4 has 31 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136896K) : metal4_pin has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136896K) : metal4_mask has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136896K) : metal4_nofill has 2 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136896K) : metal4_text has 3 polygons
2026-08-20 16:34:55 +0000: Memory Usage (136896K) : metal4_OPC has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137024K) : metal4_noqrc has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137024K) : metal4_res has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137024K) : metal4_iprobe has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137024K) : metal4_diffprb has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137024K) : heattrans_drw has 123 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137152K) : heatres_drw has 2 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137152K) : fbe_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137152K) : empoly_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137152K) : digisub_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137152K) : text_drw has 655 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137152K) : via4_drw has 1040 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137280K) : metal5_drw has 36 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137280K) : metal5_filler has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137280K) : metal5_slit has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137280K) : metal5 has 36 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137280K) : metal5_pin has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137280K) : metal5_mask has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137408K) : metal5_nofill has 2 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137408K) : metal5_text has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137408K) : metal5_OPC has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137408K) : metal5_noqrc has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137408K) : metal5_res has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137408K) : metal5_iprobe has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137408K) : metal5_diffprb has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137536K) : radhard_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137536K) : memcap_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137536K) : varicap_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137536K) : intbondvia_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137664K) : intbondmet_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137664K) : devbondvia_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137664K) : devbondmet_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137664K) : devtrench_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137792K) : redist_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137792K) : graphbot_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137792K) : graphtop_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137792K) : antvia1_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137792K) : antmetal2_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137792K) : graphcont_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137920K) : siwg_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137920K) : siwg_filler has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137920K) : siwg_nofill has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137920K) : sigrating_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137920K) : singrating_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (137920K) : graphpas_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138048K) : emwind3_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138048K) : emwihv3_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138048K) : redbulay_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138048K) : smos_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138048K) : graphpad_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138176K) : polimide_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138176K) : polimide_pin has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138176K) : recog_drw has 1 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138176K) : recog_pin has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138304K) : recog_esd has 5 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138304K) : recog_diode has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138304K) : recog_tsv has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138304K) : recog_iprobe has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138432K) : recog_diffprb has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138432K) : recog_pillar has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138432K) : recog_sbump has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138432K) : recog_otp has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138560K) : recog_pdiode has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138560K) : recog_mom has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138560K) : recog_momf has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138560K) : recog_pcm has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138688K) : colopen_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138688K) : graphmetal1_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138688K) : graphmetal1_filler has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138688K) : graphmetal1_nofill has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138816K) : graphmetal1_slit has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138816K) : graphmetal1_OPC has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138816K) : graphmet1l_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138816K) : graphmet1l_filler has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138944K) : graphmet1l_nofill has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138944K) : graphmet1l_slit has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138944K) : graphmet1l_OPC has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138944K) : extblock_drw has 6 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138944K) : nldd_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (138944K) : pldd_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139072K) : next_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139072K) : pext_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139072K) : nexthv_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139072K) : pexthv_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139072K) : graphgate_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139200K) : sinwg_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139200K) : sinwg_filler has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139200K) : sinwg_nofill has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139200K) : mempad_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139200K) : topvia1_drw has 485 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139328K) : topmetal1_drw has 56 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139328K) : topmetal1_filler has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139328K) : topmetal1_slit has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139328K) : topmetal1 has 56 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139328K) : topmetal1_pin has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139456K) : topmetal1_mask has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139456K) : topmetal1_nofill has 2 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139456K) : topmetal1_text has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139456K) : topmetal1_noqrc has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139456K) : topmetal1_res has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139584K) : topmetal1_iprobe has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139584K) : topmetal1_diffprb has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139584K) : inldpwl_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139584K) : polyres_drw has 2 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139712K) : polyres_pin has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139712K) : vmim_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139712K) : nbulaycut_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139712K) : antmetal1_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139840K) : topvia2_drw has 231 polygons
2026-08-20 16:34:55 +0000: Memory Usage (139968K) : topmetal2_drw has 67 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140096K) : topmetal2_filler has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140096K) : topmetal2_slit has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140096K) : topmetal2 has 67 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140224K) : topmetal2_pin has 4 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140224K) : topmetal2_mask has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140224K) : topmetal2_nofill has 2 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140224K) : topmetal2_text has 8 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140352K) : topmetal2_noqrc has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140352K) : topmetal2_res has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140352K) : topmetal2_iprobe has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140480K) : topmetal2_diffprb has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140480K) : snsring_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140480K) : sensor_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140480K) : snsarms_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140608K) : snscmosvia_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140608K) : colwind_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140736K) : flm_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140736K) : hafniumox_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140736K) : memvia_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140864K) : thinfilmres_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140864K) : rfmem_drw has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140864K) : norcx_drw has 2 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140864K) : norcx_m2m3 has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140864K) : norcx_m2m4 has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140864K) : norcx_m2m5 has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140864K) : norcx_m2tm1 has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140864K) : norcx_m2tm2 has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140864K) : norcx_m3m4 has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140864K) : norcx_m3m5 has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140864K) : norcx_m3tm1 has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140864K) : norcx_m3tm2 has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140864K) : norcx_m4m5 has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140864K) : norcx_m4tm1 has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140864K) : norcx_m4tm2 has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140864K) : norcx_m5tm1 has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140864K) : norcx_m5tm2 has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140864K) : norcx_tm1tm2 has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140864K) : norcx_m1sub has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140864K) : norcx_m2sub has 0 polygons
2026-08-20 16:34:55 +0000: Memory Usage (140864K) : norcx_m3sub has 0 polygons
